Valeur fonciere,Nombre de lots,Type de voie,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Code commune,Surface Carrez du 1er lot,Surface Carrez du 2eme lot,Surface Carrez du 3eme lot,Surface Carrez du 4eme lot,Surface Carrez du 5eme lot
13.043936862986584,2.0,3.0,2.0,120.0,5.0,0.0,0.0,0.0,119.58,0.0,0.0,0.0
11.502885230075814,2.0,1.0,2.0,66.0,3.0,0.0,0.0,63.64,0.0,0.0,0.0,0.0
12.597982967868756,2.0,4.0,2.0,92.0,4.0,0.0,0.0,0.0,89.79,0.0,0.0,0.0
11.608244735642321,1.0,16.0,2.0,31.0,1.0,0.0,0.0,31.04,0.0,0.0,0.0,0.0
11.264476926102367,1.0,16.0,2.0,23.0,1.0,0.0,0.0,23.35,0.0,0.0,0.0,0.0
12.807655372286902,2.0,16.0,2.0,91.0,4.0,0.0,0.0,0.0,90.47,0.0,0.0,0.0
11.798111925972618,1.0,16.0,2.0,42.0,2.0,0.0,0.0,42.84,0.0,0.0,0.0,0.0
13.070728972213523,1.0,16.0,2.0,86.0,3.0,0.0,0.0,84.94,0.0,0.0,0.0,0.0
11.652696102959753,1.0,3.0,2.0,36.0,2.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0
12.049424683420915,2.0,1.0,2.0,51.0,2.0,0.0,0.0,45.18,0.0,0.0,0.0,0.0
11.082157933374816,1.0,16.0,2.0,19.0,1.0,0.0,0.0,19.56,0.0,0.0,0.0,0.0
10.404293143019792,1.0,3.0,2.0,12.0,1.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0
12.223426197857627,3.0,3.0,2.0,70.0,3.0,0.0,0.0,71.1,0.0,0.0,0.0,0.0
11.218567827096358,1.0,16.0,2.0,27.0,1.0,0.0,0.0,25.31,0.0,0.0,0.0,0.0
12.611541086966115,0.0,16.0,1.0,68.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
11.19822841866684,1.0,16.0,2.0,18.0,1.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0
12.02874460037869,3.0,16.0,2.0,45.0,2.0,0.0,0.0,45.12,0.0,0.0,0.0,0.0
11.695255355062795,2.0,2.0,2.0,51.0,3.0,0.0,0.0,0.0,53.06,0.0,0.0,0.0
11.082157933374816,0.0,13.0,1.0,40.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
12.25486757159303,2.0,16.0,2.0,76.0,2.0,0.0,0.0,0.0,78.34,0.0,0.0,0.0
13.208542908506082,0.0,16.0,1.0,103.0,4.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
13.676249640055394,0.0,16.0,1.0,130.0,5.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
10.968215530759236,4.0,3.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,29.79,0.0
12.601490784782536,1.0,11.0,2.0,70.0,2.0,0.0,0.0,72.68,0.0,0.0,0.0,0.0
12.367345048436391,2.0,16.0,2.0,77.0,3.0,0.0,0.0,0.0,77.4,0.0,0.0,0.0
11.770671388994348,1.0,3.0,2.0,41.0,2.0,0.0,0.0,49.27,0.0,0.0,0.0,0.0
11.759793355371237,2.0,16.0,2.0,33.0,1.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0
11.695255355062795,2.0,16.0,2.0,44.0,1.0,0.0,0.0,48.18,0.0,0.0,0.0,0.0
12.269052139516223,2.0,3.0,2.0,65.0,3.0,0.0,0.0,65.14,0.0,0.0,0.0,0.0
11.51293546492023,1.0,2.0,2.0,35.0,2.0,0.0,0.0,55.81,0.0,0.0,0.0,0.0
11.849404844423074,2.0,3.0,2.0,43.0,1.0,0.0,0.0,43.54,0.0,0.0,0.0,0.0
12.310437165348775,0.0,2.0,1.0,60.0,3.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
12.873904582205107,0.0,16.0,1.0,108.0,4.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
